subject,year,topic,exam,exercise,statement
Química,2015,Reactividad Orgánica,Reserva 1,Ejercicio 4 Opción B,"Dada la molécula HC=CCH ,CH,CH;:
a) Indique la hibridación que presenta cada uno de los átomos de carbono de la molécula.
b) Escriba la estructura de un isómero de esta molécula e indique de qué tipo es.
c) Escriba el compuesto que se obtiene cuando un mol de esta sustancia reacciona con dos
moles de H , en presencia del catalizador adecuado.
QUÍMICA. 2015. RESERVA 1. EJERCICIO 4. OPCIÓN B"
Química,2015,Reactividad Orgánica,Reserva 2,Ejercicio 4 Opción B,"Dado el compuesto CH ,CH=CH,:
a) Escriba la reacción de adición de Cl ,.
b) Escriba la reacción de hidratación con disolución acuosa de H ,SO ,, indicando el producto
mayoritario.
€) Escriba la reacción ajustada de combustión. .
QUIÍMICA. 2015. RESERVA 2. EJERCICIO 4. OPCIÓN B"
Química,2015,Reactividad Orgánica,Reserva 3,Ejercicio 4 Opcion A,"Razone la veracidad o falsedad de las siguientes afirmaciones:
a) El compuesto CH ¿CH = CHCH ; presenta isomería geométrica.
b) Dos compuestos que posean el mismo grupo funcional siempre son isómeros.
€) El compuesto 2-metilpentano presenta isomería óptiga.
QUIMICA. 2015. RESERVA 3. EJERCICIO 4. OPCION A"
Química,2015,Reactividad Orgánica,Reserva 4,Ejercicio 4 Opcion A,"Escriba la estructura de un compuesto que se ajuste a cada una de las siguientes condiciones:
a) Un alcohol primario quiral de cinco carbonos.
b) Dos isómeros geométricos de fórmula molecular C -H ,.
c) Una amina secundaria de cuatro carbonos.
QUIÍMICA. 2015. RESERVA 4. EJERCICIO 4. OPCION A"
Química,2015,Reactividad Orgánica,Septiembre,Ejercicio 4 Opción A,"Dados los compuestos CH ,CH,CH,Br y CH ,CH,CH=CH,, indica, escribiendo la reacción
correspondiente:
a) El que reacciona con H,O/H,SO, para dar un alcohol.
b) El que reacciona con NaOH/ H,O para dar un alcohol.
€) El que reacciona con HCI para dar 2-clorobutano.
QUIMICA. 2015. SEPTIEMBRE. EJERCICIO 4. OPCIÓN A"
Química,2016,Reactividad Orgánica,Junio,Ejercicio 4 Opción B,"Dado el compuesto CH, =CH-CH,-CH,, justifique, si las siguientes afirmaciones son
verdaderas o falsas:
a) El compuesto reacciona con H,O/ H,SO, para dar dos compuestos isómeros geométricos.
b) El compuesto reacciona con HCI para dar un compuesto que no presenta isomería óptica.
c) El compuesto reacciona con H, para dar un alquino.
QUÍMICA. 2016. JUNIO. EJERCICIO 4. OPCIÓN B"
Química,2016,Reactividad Orgánica,Reserva 1,Ejercicio 4 Opcion A,"Dado el compuesto CH ¿CH ,CH=CH,:
a) Justifique si puede formar enlaces de hidrógeno.
b) Escriba la reacción de adición de HCI.
C) Escriba el compuesto resultante de la reacción de hidrogenación en presencia de un
catalizador.
QUIMICA. 2016. RESERVA 1. EJERCICIO 4. OPCION A"
Química,2016,Reactividad Orgánica,Reserva 3,Ejercicio 4 Opción A,"Para el compuesto A de fórmula CH CH ,CH ,CH ,CH ; escriba:
a) La reacción de combustión de A ajustada.
b) Una reacción que por hidrogenación catalítica de lugar a A.
c) La reacción fotoquímica de 1 mol de A en presencia de 1 mol de cloro (Cl ,).
QUÍMICA. 2016. RESERVA 3. EJERCICIO 4. OPCIÓN A"
Química,2016,Reactividad Orgánica,Septiembre,Ejercicio 4 Opción A,"De los siguientes compuestos CH ,CHCICH,OH, CICH,CH,CH,OH, CICH,CH,COCH,
a) Justifique qué compuesto puede presentar isomería óptica.
b) Indique qué compuestos son isómeros de posición.
c) Indique qué compuesto es isómero funcional del CICH,CH,CH,CHO.
QUIMICA. 2016. SEPTIEMBRE. EJERCICIO 4. OPCIÓN A"
Química,2017,Reactividad Orgánica,Junio,Ejercicio 4 Opción A,"Dado el siguiente compuesto CH ,CH,CHOHCH,
a) Justifique si presenta o no isomería óptica.
b) Escriba la estructura de un isómero de posición y otro de función.
c) Escriba el alqueno a partir del cual se obtendría el alcohol inicial mediante una reacción de
adición.
QUÍMICA. 2017. JUNIO. EJERCICIO 4. OPCIÓN A"
Química,2017,Reactividad Orgánica,Reserva 1,Ejercicio 4 Opción A,"a) Formule dos isómeros del CH ¿CH ,CH ,CH ,CHO, indicando el tipo de isomería.
b) Justifique si el CH ¿CHBrCH ,CH ; presenta isomería óptica.
c) Justifique si existe isomería geométrica en el compuesto CH ,¿CHCICCI =CH,.
QUÍMICA. 2017. RESERVA 1. EJERCICIO 4. OPCIÓN A"
Química,2017,Reactividad Orgánica,Reserva 1,Ejercicio 4 Opción B,"Para el compuesto A de fórmula CH ¿CH ,CH ,CH ,CH ; escriba:
a) La reacción de combustión completa de A.
b) Un compuesto que por hidrogenación catalítica de lugar a A.
c) La reacción fotoquímica de 1 mol de A en presencia de 1 mol de Cl ,.
QUÍMICA. 2017. RESERVA 1. EJERCICIO 4. OPCIÓN B"
Química,2017,Reactividad Orgánica,Reserva 2,Ejercicio 4 Opción A,"a) Deshidratación del etanol con ácido sulfúrico.
b) Sustitución del OH del etanol por un halogenuro.
c) Combustión del etanol.
QUÍMICA. 2017. RESERVA 2. EJERCICIO 4. OPCIÓN A"
Química,2017,Reactividad Orgánica,Reserva 2,Ejercicio 4 Opción B,"Indique:
a) Un alcohol secundario quiral de cuatro átomos de carbono.
b) Dos isómeros geométricos de fórmula molecular C ;H ,.
c) Upa amina secundaria de cuatro átomos de carbono.)
QUIMICA. 2017. RESERVA 2. EJERCICIO 4. OPCIÓN B"
Química,2017,Reactividad Orgánica,Reserva 3,Ejercicio 4 Opción B,"Indique razonadamente si las siguientes afirmaciones son verdaderas o falsas:
a) Cuando un grupo hidroxilo (-OH) está unido a un carbono saturado, el compuesto
resultante es un éster.
b) El dimetiléter (CH , -—O-CH;) y el etanol (CH ¿CH ,OH) son isómeros de función.
c) La siguiente reacción orgánica: R-CH,Br + NaOH > R-CH,OH + NaBr, es una
reacción de eliminación.
QUIMICA. 2017. RESERVA 3. EJERCICIO 4. OPCIÓN B"
Química,2017,Reactividad Orgánica,Reserva 4,Ejercicio 4 Opción A,"Dadas las moléculas C,H¿, C,H,, C,H,, razone si las siguientes afirmaciones son
verdaderas o falsas:
a) En la molécula C ,H , los dos átomos de carbono presentan hibridación sp”.
b) La molécula C ,H ; puede dar reacciones de sustitución.
c) La molécula de C ,H, eslineal.
QUÍMICA. 2017. RESERVA 4. EJERCICIO 4. OPCIÓN A"
Química,2017,Reactividad Orgánica,Reserva 4,Ejercicio 4 Opción B,"Complete las siguientes reacciones e indique de qué tipo son:
a) CH,-CH=CH, + H,O(catalizado por H ,SO ,) >
b) CH;—CH,—CH; + Cl ,(en presencia de luz ultravioleta) >
c) CH,-CH=CH, + H (catalizador) >
QUÍMICA. 2017. RESERVA 4. EJERCICIO 4. OPCIÓN B"
Química,2017,Reactividad Orgánica,Septiembre,Ejercicio 4 Opción A,"Justifique si las siguientes afirmaciones son verdaderas o falsas, formulando la reacción a que
hace referencia
a) El triple enlace de un alquino puede adicionar hidrógeno y obtenerse un alcano.
b) La deshidratación del etanol, por el ácido sulfúrico, produce etino.
c) La nitración del benceno (C ,H¿) produce un amino derivado
QUIMICA. 2017. SEPTIEMBRE. EJERCICIO 4. OPCIÓN A"
Química,2019,Reactividad Orgánica,Junio,Ejercicio 4 Opción A,"Razone si son verdaderas o falsas las siguientes afirmaciones:
a) La regla de Markovnikov predice qué compuesto mayoritario se forma en las reacciones de
eliminación.
b) Un alquino puede adicionar halógenos.
c) Un compuesto que desvía el plano de la luz polarizada presenta isomería geométrica.
QUÍMICA. 2019. JUNIO. EJERCICIO 4. OPCIÓN A"
Química,2019,Reactividad Orgánica,Junio,Ejercicio 4 Opción B,"Dados los compuestos: CH , —CH, —O-CH, -—CH;, CH, =CH-CHOH-CH;,
CH ; -CHOH-CH; y CH,-CH, -CO-CH,;, conteste razonadamente:
a) Cuál o cuáles presentan un carbono quiral.
b) Cuáles son isómeros entre sí.
c) Cuáles darían un alqueno como producto de una reacción de eliminación.
QUIMICA. 2019. JUNIO. EJERCICIO 4. OPCIÓN B"
Química,2019,Reactividad Orgánica,Reserva 1,Ejercicio 4 Opción A,"B(CH; —CH, —-O-CH,), explique:
a) Si son o no isómeros.
b) Cuál de ellos es insoluble en agua.
c) Cuál de ellos reacciona en presencia de H,SO, y calor. Escriba la reacción.
QUÍMICA. 2019. RESERVA 1. EJERCICIO 4. OPCIÓN A"
Química,2019,Reactividad Orgánica,Reserva 2,Ejercicio 4 Opción A,"Dibuje un isómero de cada uno de los siguientes compuestos, indicando el tipo de isomería que
presenta.
a) CH,-CO-CH,.
b) CH -CH, -CH,—CH;.
c) CH, - CHF-COOH.
QUÍMICA. 2019. RESERVA 2. EJERCICIO 4. OPCIÓN A"
Química,2019,Reactividad Orgánica,Reserva 2,Ejercicio 4 Opción B,"a) HOCH, —CH, -CH=CH, + HCI >
b) HOCH, —CH,—-CH=CH, + 0, >
1SO ¿(calor)
c) HOCH, -CH,-CH=CH, —< 5
QUÍMICA. 2019. RESERVA 2. EJERCICIO 4. OPCIÓN B"
Química,2019,Reactividad Orgánica,Reserva 3,Ejercicio 4 Opción B,"Para el compuesto CH, —CH, —CH, —COCH,, escriba:
a) Un isómero de función.
b) Un isómero de cadena.
c) Un isómero de posición. .
QUIÍMICA. 2019. RESERVA 3. EJERCICIO 4. OPCIÓN B"
Química,2019,Reactividad Orgánica,Reserva 4,Ejercicio 4 Opción A,"Las fórmulas moleculares de tres hidrocarburos lineales son: C ,H ,, C ,H, y C ,H,, . Razone
si son verdaderas o falsas las siguientes afirmaciones:
a) Los tres pertenecen a la misma serie homóloga.
b) Los tres experimentan reacciones de adición.
e) Sólo uno de ellos tiene átomos de carbono con hibridación sp”.
QUÍMICA. 2019. RESERVA 4. EJERCICIO 4. OPCIÓN A"
Química,2019,Reactividad Orgánica,Septiembre,Ejercicio 4 Opcion A,"Dados los compuestos orgánicos: A : CH, —CH, —OH y B: CH, —CH, —CH,.
a) Justifique cuál tiene mayor punto de fusión.
b) Escriba la reacción de obtención del compuesto A partiendo de eteno (CH, =CH)).
€) Escriba la reacción de cloración del compuesto B.
QUIÍMICA. 2019. SEPTIEMBRE. EJERCICIO 4. OPCION A"
Química,2019,Reactividad Orgánica,Septiembre,Ejercicio 4 Opción B,"Represente:
a) Un isómero de cadena de CH, —CH, -—CH,—CH;.
b) Un isómero de posición de CH, — CHOH-CH,;.
c) Un isómero de función de CH, —CH, —CH, -CHO
QUÍMICA. 2019. SEPTIEMBRE. EJERCICIO 4. OPCIÓN B"
Química,2020,Reactividad Orgánica,Junio,B6,"Dado el compuesto CH,CHOHCH,CH,CH,
a) Justifique si tiene un isómero de cadena.
b) Escriba su reacción de deshidratación.
€) Razone si presenta isomería óptica.
QUIMICA. 2020. JUNIO. B6"
Química,2020,Reactividad Orgánica,Reserva 1,Ejercicio B6,"Escriba la fórmula del compuesto que se obtiene mayoritariamente e indique el tipo de
reacción:
a) Al calentar CH,CH,CH,OH en presencia de ácido.
b) CH,CH,CH=CH, + HBr
c) CH,COOH + CH;OH en presencia de ácido
QUÍMICA. 2020. RESERVA 1. EJERCICIO B6"
Química,2020,Reactividad Orgánica,Reserva 2,Ejercicio B6,"Dado el compuesto CH,CH = CHCH;, justifique, utilizando las reacciones correspondientes, si
las siguientes afirmaciones son verdaderas o falsas:
a) El compuesto reacciona con H,O en medio ácido para dar dos compuestos isómeros
geométricos.
b) El compuesto reacciona con HBr para dar un compuesto que presenta isomería óptica.
€) El compuesto reacciona con H, para dar un alquino.
QUÍMICA. 2020. RESERVA 2. EJERCICIO B6"
Química,2020,Reactividad Orgánica,Reserva 3,Ejercicio B6,"Para el compuesto CH ,CH = CH,:
a) Justifique si presenta isomería geométrica.
b) Escriba la reacción que tiene lugar con HBr.
c) Indique la hibridación que presenta cada uno de sus átomos de carbono.
QUIÍMICA. 2020. RESERVA 3. EJERCICIO B6"
Química,2020,Reactividad Orgánica,Reserva 4,Ejercicio B4,"Escriba la fórmula de un compuesto que se ajuste a las siguientes condiciones:
a) Un alcohol de cuatro átomos de carbono que presente isomería óptica.
b) Un alqueno de cuatro átomos de carbono que presente isomería geométrica.
c) Un compuesto que por deshidratación produzca CH, = CHCH,CH;.
QUÍMICA. 2020. RESERVA 4. EJERCICIO B4"
Química,2020,Reactividad Orgánica,Septiembre,B4,"Para el compuesto CH,CH(CH,)CH = CH,
a) Justifique si tiene presenta isomería geométrica.
b) Represente la fórmula de un isómero de cadena.
€) Escriba la reacción de combustión ajustada.
QUIÍMICA. 2020. SEPTIEMBRE. B4"
Química,2021,Reactividad Orgánica,Junio,Ejercicio B6,"a) Un isómero que contenga un grupo carbonilo.
b) Un isómero que presente isomería óptica.
€) Un isómero que presente isomería geométrica.
QUÍMICA. 2021. JUNIO. EJERCICIO B6"
Química,2021,Reactividad Orgánica,Reserva 1,Ejercicio B4,"Complete las siguientes reacciones, indicando de qué tipo son:
a) CH, =CH, +Br, —>
b) C-H; (benceno) + Cl, —
c) CH,CHCICH,; + (Etanol / KOH) ——>
QUÍMICA. 2021. RESERVA 1. EJERCICIO B4"
Química,2021,Reactividad Orgánica,Reserva 2,Ejercicio B6,"Dado el siguiente compuesto CH, = CHCH,CH,, justifique si las siguientes afirmaciones son
verdaderas o falsas:
a) El compuesto reacciona con H,O/ H,SO, para dar dos compuestos isómeros geométricos.
b) El compuesto reacciona con HCI para dar un compuesto que no presenta isomería óptica.
c) El compuesto reacciona con H, para dar un alquino.
QUÍMICA. 2021. RESERVA 2. EJERCICIO B6"
Química,2021,Reactividad Orgánica,Reserva 3,Ejercicio B6,"Dados los siguientes compuestos orgánicos: A : CH, —CH, —OH y B: CH, —CH, —CH,.
a) Justifique cuál es más soluble en agua.
b) ¿Cómo se puede obtener el compuesto A a partir de CH, =CH,?.
€) Escriba la reacción de cloración del compuesto B.
QUIMICA. 2021. RESERVA 3. EJERCICIO B6"
Química,2021,Reactividad Orgánica,Reserva 4,Ejercicio B4,"correspondiente, aquellos que partiendo de CH,CH = CHCH, permitan obtener el compuesto
A, siendo A:
a) Un compuesto monoclorado.
b) Un compuesto que puede formar enlaces de hidrógeno.
c) Un compuesto que no tiene isomería óptica
QUÍMICA. 2021. RESERVA 4 EJERCICIO B4"
Química,2021,Reactividad Orgánica,Julio,Ejercicio B6,"A: CH; —CH, —CH,OH y B: CH, -CH,-0-CH,
a) Justifique si son isómeros.
b) Justifique cuál de ellos es más soluble en agua.
c) Indique cuál de ellos reacciona con H,SO , / calor y escriba la reacción.
QUÍMICA. 2021. JULIO. EJERCICIO B6"
Química,2022,Reactividad Orgánica,Junio,B4,"Dados los compuestos: CH ,CH(OH)COOH, CH,=CHCH,OH y CH,CH=CHOH,
justifique:
a) Cuál o cuáles presentan isomería óptica.
b) Cuáles son isómeros entre sí.
c) Cuál o cuáles presentan isomería geométrica.
QUIMICA. 2022. JUNIO. B4"
Química,2022,Reactividad Orgánica,Reserva 1,Ejercicio B6,"Dados los siguientes compuestos: CH,COCH,OH, CH,CH,CHO, CH, =CHCOOH y
CH,OHCH,CH,OH
a) ¿Cuál es un isómero de CH,CH,COOH? Indique qué tipo de isomería presenta.
b) Justifique si alguno de los compuestos podría producir un alcano por hidrogenación.
c) Escriba un isómero de la molécula CH,OHCH,CH,OH que presente actividad óptica
QUÍMICA. 2022. RESERVA 1. EJERCICIO B6"
Química,2022,Reactividad Orgánica,Reserva 2,Ejercicio B6,"Indique el producto o productos que se obtendrían:
a) Al tratar calentar CH ,CH,CH = CH, con una disolución acuosa de H,SO,.
b) Al exponer a la radiación ultravioleta una mezcla gaseosa de Cl, y CH,CH,CH,.
c) Al calentar una mezcla de CH,OH y CH,COOH en presencia de un catalizador ácido.
QUÍMICA. 2022. RESERVA 2. EJERCICIO B6"
Química,2022,Reactividad Orgánica,Reserva 3,Ejercicio B6,"Complete las siguientes reacciones e indique de qué tipo son:
a) CH, —CH, —CH, —CH, + 0, >
b) CH,-CH,OH + H,SO, —*>
H,SO,
c) C-H;(benceno) + HNO, ————>
QUÍMICA. 2022. RESERVA 3. EJERCICIO B6"
Química,2022,Reactividad Orgánica,Reserva 4,Ejercicio B4,"Dado el compuesto A, CH, = C(CH,),, escriba:
a) Un isómero de A que presente isomería geométrica.
b) El producto de la reacción entre A y agua en presencia de ácido.
c) Up cicloalcano isómero de A.
QUIÍMICA. 2022. RESERVA 4 EJERCICIO B4"
Química,2022,Reactividad Orgánica,Julio,Ejercicio B6,"a) Escriba dos compuestos isómeros de fórmula molecular C,H,O
b) Formule el alcano con menor número de átomos de carbono que presente isomería óptica.
c) Considerando las moléculas de etano (C,H;) y eteno (C,H,), justifique cuál de ellas tiene el
enlace carbono-carbono de menor longitud
QUIÍMICA. 2022. JULIO. EJERCICIO B6"
Química,2023,Reactividad Orgánica,Junio,B6,"a) Formule un hidrocarburo cíclico isómero de CH, - CH=CH-CH,.
b) Escriba la estructura de dos hidrocarburos aromáticos isómeros de fórmula molecular
C¿Hi.
c) Escriba la fórmula de un alcohol isómero de CH,CH,OCH,;.
QUÍMICA. 2023. JUNIO. B6"
Química,2023,Reactividad Orgánica,Reserva 1,Ejercicio B4,"Justifique si las siguientes afirmaciones son verdaderas o falsas:
a) Un hidrocarburo está constituido por carbono, hidrógeno y oxígeno.
b) Un carbono quiral tiene que presentar una hibridación sp”.
€) La combustión de un alqueno produce un alcohol.
QUIMICA. 2023. RESERVA 1. EJERCICIO B4"
Química,2023,Reactividad Orgánica,Reserva 2,Ejercicio B4,"Considere los siguientes tipos de compuestos orgánicos: éteres, alcoholes, cetonas, aminas y
ácidos carboxílicos.
a) Justifique cuál o cuáles formarán enlaces de hidrógeno en estado líquido entre moléculas del
mismo tipo.
b) ¿Cuál o cuáles pueden dar lugar a alquenos por deshidratación?. Escriba un ejemplo de esta
reacción..
) ¿Cuál o cuáles presentan un grupo carbonilo en su estructura?.
QUÍMICA. 2023. RESERVA 2. EJERCICIO B4"
Química,2023,Reactividad Orgánica,Reserva 3,Ejercicio B6,"Dado el compuesto CH, =CH-CH,-CH,, escriba:
a) La reacción con HCI.
b) Un isómero de posición.
c) La reacción de combustión ajustada.
QUIÍMICA. 2023. RESERVA 3. EJERCICIO B6"
Química,2023,Reactividad Orgánica,Reserva 4,Ejercicio B6,"Teniendo en cuenta el compuesto CH,CH = CHOCH,
a) Indique la hibridación que presenta cada uno de los átomos de carbono
b) Escriba el producto de la reacción de ese compuesto con H,, indicando el tipo de compuesto
que se obtiene.
c) Escriba un producto de la reacción de ese compuesto con HCI, justificando si el producto
obtenido puede presentar isomería óptica.
QUÍMICA. 2023. RESERVA 4. EJERCICIO B6"
Química,2023,Reactividad Orgánica,Julio,Ejercicio B6,"Escriba y ajuste las siguientes reacciones e indique el tipo a que pertenecen:
a) CH,CH,CH,CH, + Br, —>
b) CH,CH,CH,OH — 5
e) CH,CH=CH, + HCl —>
QUÍMICA. 2023. JULIO. EJERCICIO B6"
Química,2024,Reactividad Orgánica,Junio,B6,"Considerando los compuestos:
(1) CH ,CHOHCH,CH = CH,, (2) CH,CH,COCH,CH,,
(3) CH,CH,CH,COCH,, (4) CH,CH(CH,)COCH;
Justifique el tipo de isomería que presentan entre sí:
a) Los compuestos 1 y 2.
b) Los compuestos 2 y 3.
c) Los compuestos 3 y 4.
QUÍMICA. 2024. JUNIO. B6"
Química,2024,Reactividad Orgánica,Reserva 1,Ejercicio B4,"Indique los productos que se obtienen en cada una de las siguientes reacciones, especificando el
tipo de reacción:
a) CH,CH,COOH + CH,OH —>
b) CH,CH,CHCICH, — >
etanol
c) CH,CH=CH, + H,O —>
QUÍMICA. 2024. RESERVA 1 EJERCICIO B4"
Química,2024,Reactividad Orgánica,Reserva 2,Ejercicio B6,"Escriba las siguientes reacciones:
a) Combustión del CH,CH,
b) Deshidratación del CH,CH,OH
c) Nitración del benceno (C;¿H;)
QUÍMICA. 2024. RESERVA 2. EJERCICIO B6"
Química,2024,Reactividad Orgánica,Reserva 3,Ejercicio B4,"Razone si son verdaderas o falsas las siguientes afirmaciones:
a) Los compuestos obtenidos, según la regla de Markovnikov, por adición de HBr al
CH, = CHCH,CH, y CH,CH = CHCH, son iguales.
b) El CH, = C(CH,)CH ; presenta isomería cis-trans, pero el CH,CH = CHCH; no.
c) El CH ,COOH no desvía el plano de la luz polarizada.
QUIMICA. 2024. RESERVA 3. EJERCICIO B4"
Química,2024,Reactividad Orgánica,Reserva 4,Ejercicio B6,"Considerando la molécula CH, = CHCH, CH;
a) Indique la hibridación de cada uno de sus átomos de carbono.
b) Escriba la fórmula semidesarrollada de un isómero de cadena.
c) Escriba la reacción de hidrogenación.
QUIMICA. 2024. RESERVA 4. EJERCICIO B6"
Química,2024,Reactividad Orgánica,Julio,Ejercicio B6,"Escriba las siguientes reacciones:
a) CH ,CH=CH, con Cl,
b) CH = CH con 1 mol de HBr
c) CH,CH=CHCH,; con H,
QUÍMICA. 2024. JULIO. EJERCICIO B6"
