subject,year,topic,exam,exercise,statement
química,2007,Ácido Base,Septiembre,Ejercicio 6 Opción A,"a) Calcule la masa de NaOH sólido del 80% de riqueza en peso, necesaria para preparar 250
mL de una disolución 07025 M y determine su pH.
b) ¿Qué volumen de la disolución anterior se necesita para neutralizar 20 mL de una disolución
de ácido sulfúrico 09005 M?.
Masas atómicas: Na=23 ; H=1 ; O=16
QUÍMICA. 2007. SEPTIEMBRE. EJERCICIO 6. OPCIÓN A"
quiímica,2007,Ácido Base,Septiembre,Ejercicio 4 Opción B,"a) Justifique, mediante la teoría de Brónsted-Lowry, el carácter ácido, básico o neutro que
presentarán las disoluciones acuosas de las siguientes especies: NH ;,CO,”,HNO,
b) Describa el procedimiento y el material necesario para llevar a cabo la valoración de una
disolución acuosa de HCI con otra de NaOH.
QUIÍMICA. 2007. SEPTIEMBRE. EJERCICIO 4. OPCIÓN B"
química,2008,Ácido Base,Junio,Ejercicio 6 Opción A,"Se preparan 10 L de disolución de un ácido monoprótico HA, de masa molar 74, disolviendo en
agua 37 g de éste. La concentración de H ,O* es 07001 M. Calcule:
a) El grado de disociación del ácido en disolución.
b) El valor de la constante K ,.
QUÍMICA. 2008. JUNIO EJERCICIO 6. OPCIÓN A"
química,2008,Ácido Base,Junio,Ejercicio 4 Opción B,"a) ¿Qué volumen de disolución de NaOH 0?1 M se necesitaría para neutralizar 10 mL de
disolución acuosa de HCI 0%2 M?.
b) ¿Cuál es el pH en el punto de equivalencia?.
c) Describa el procedimiento experimental y nombre el material necesario para llevar a cabo la
valqración. .
QUÍMICA. 2008. JUNIO EJERCICIO 4. OPCIÓN B"
química,2008,Ácido Base,Reserva 1,Ejercicio 4 Opción A,"Escriba las ecuaciones químicas correspondientes a la disolución en agua de las siguientes sales
y clasifíquelas en ácidas, básicas o neutras:
a) KNO,
b) NH,CI
c) Na,CO;
QUÍMICA. 2008. RESERVA 1 EJERCICIO 4 OPCIÓN A"
quimica,2008,Ácido Base,Reserva 2,Ejercicio 5 Opción A,"a) ¿Qué volumen de una disolución 003 M de HCIO, se necesita para neutralizar 50 mL de
una disolución 0705 M de NaOH?
b) Calcule el pH de la disolución obtenida al mezclar 50 mL de cada una de las disoluciones
anteriores.
Suponga que los volúmenes son aditivos. .
QUIMICA. 2008. RESERVA 2 EJERCICIO 5. OPCIÓN A"
quiímica,2008,Ácido Base,Reserva 2,Ejercicio 4 Opción B,"Justifique si las siguientes afirmaciones son verdaderas o falsas:
a) Las disoluciones acuosas de acetato de sodio dan un pH inferior a 7.
b) Un ácido débil es aquél cuyas disoluciones son diluidas.
c) La disociación de un ácido fuerte en una disolución diluida es prácticamente total.
QUIÍMICA. 2008. RESERVA 2 EJERCICIO 4. OPCIÓN B"
química,2008,Ácido Base,Reserva 3,Ejercicio 6 Opción A,"El ácido cloroacético es un ácido monoprótico. En una disolución acuosa de concentración
0701 M se encuentra disociado en un 31 %. Calcule:
a) La constante de disociación del ácido.
b) El pH de la disolución.
QUÍMICA. 2008. RESERVA 3 EJERCICIO 6. OPCIÓN A"
quimica,2008,Ácido Base,Reserva 3,Ejercicio 4 Opción B,"Calcule el pH de 50 mL de:
a) Una disolución acuosa 0%01 M de cloruro de hidrógeno.
b) Una disolución acuosa 0701 M de hidróxido de potasio.
c) Una disolución formada por la mezcla de volúmenes iguales de las dos disoluciones
antgri0res. .
QUIMICA. 2008. RESERVA 3 EJERCICIO 4. OPCIÓN B"
química,2008,Ácido Base,Reserva 4,Ejercicio 6 Opción A,"Se disuelven 0'17 g de amoniaco en agua, obteniéndose 100 mL de disolución de pH =11'12.
Calcule:
a) El grado de disociación del amoniaco.
b) El valor de la constante K , de esta sustancia.
Masas atómicas: N =14; H=1.
QUÍMICA. 2008. RESERVA 4. EJERCICIO 6. OPCIÓN A"
química,2008,Ácido Base,Reserva 4,Ejercicio 4 Opción B,"a) Explique por qué el NH ,Cl genera un pH ácido en disolución acuosa.
b) Indique cuál es el ácido conjugado de las siguientes especies cuando actúan como base en
medio acuoso: CO ; ,H,O,NH;.
QUÍMICA. 2008. RESERVA 4. EJERCICIO 4. OPCIÓN B"
química,2008,Ácido Base,Septiembre,Ejercicio 3 Opción A,"Complete los siguientes equilibrios e identifique los pares ácido-base conjugados:
+ H,O 2 COj + H,0*
b) NH;* + OH- 7 H,O +
c) F- + H,0 2 OH- +
QUÍMICA. 2008. SEPTIEMBRE. EJERCICIO 3. OPCIÓN A"
química,2008,Ácido Base,Septiembre,Ejercicio 5 Opción B,"Se prepara una disolución tomando 10 mL de una disolución de ácido sulfúrico del 24% de
riqueza en peso y densidad 1717 g/mL, y añadiendo agua destilada hasta un volumen de 100
mL. Calcule:
a) El pH de la disolución diluida.
b) El volumen de la disolución preparada que se necesita para neutralizar 10 mL de disolución
de KOH de densidad 105 g/mL y 15% de riqueza en peso.
Masas atómicas: K =39; S=32; 0=16; H=1
QUÍMICA. 2008. SEPTIEMBRE. EJERCICIO 5. OPCIÓN B"
química,2009,Ácido Base,Junio,Ejercicio 3 Opción A,"Para las siguientes sales: NaCl, NH ,NO, y K,CO,
a) Escriba las ecuaciones químicas correspondientes a su disolución en agua.
b) Clasifique las disoluciones en ácidas, básicas o neutras.
QUÍMICA. 2009. JUNIO. EJERCICIO 3. OPCIÓN A"
química,2009,Ácido Base,Junio,Ejercicio 5 Opción B,"La codeína es un compuesto monobásico de carácter débil cuya constante K, es 9-107.
Calcule:
a) El pH de una disolución acuosa 0702 M de codeína.
b) El valor de la constante de acidez del ácido conjugado de la codeína.
QUÍMICA. 2009. JUNIO. EJERCICIO 5. OPCIÓN B"
quimica,2009,Ácido Base,Reserva 1,Ejercicio 5 Opcion A,"El pH de 1 L de disolución acuosa de hidróxido de litio es 13. Calcule:
a) Los gramos de hidróxido que se han utilizado para prepararla.
b) El volumen de agua que hay que añadir a 1 L de la disolución anterior para que su pH sea
12. Suponga que los volúmenes son aditivos
Masas atómicas: Li=7; H =1; O =16. .
QUIMICA. 2009. RESERVA 1. EJERCICIO 5. OPCION A"
quimica,2009,Ácido Base,Reserva 1,Ejercicio 4 Opción B,"a) Escriba, según corresponda, la fórmula del ácido o de la base conjugados.
b) Justifique, mediante la reacción correspondiente, el carácter ácido o básico que es de esperar
de cada una de las disoluciones. .
QUIMICA. 2009. RESERVA 1. EJERCICIO 4. OPCIÓN B"
química,2009,Ácido Base,Reserva 2,Ejercicio 6 Opción A,"En 500 mL de agua se disuelven 3 g de CH ,COOH. Calcule:
a) El pH de la disolución.
b) El tanto por ciento de ácido ionizado.
Datos: K ,(CH ,COOH) = 1'8-10*. Masas atómicas: C = 12; H=1; O =16.
QUÍMICA. 2009. RESERVA 2. EJERCICIO 6. OPCIÓN A"
química,2009,Ácido Base,Reserva 3,Ejercicio 4 Opción A,"Complete los siguientes equilibrios ácido-base e identifique los pares conjugados, según la
teoría de Bronsted-Lowry:
a) + H,0O 2 HPO; + H,o*
b) HCN + OH- 72 H,O +
e) + H,O 22 HSO,- + H,0*
QUÍMICA. 2009. RESERVA 3. EJERCICIO 4. OPCIÓN A"
quimica,2009,Ácido Base,Reserva 4,Ejercicio 6 Opción A,"En una disolución acuosa 0'03 M de amoniaco, éste se encuentra disociado en un 2'4 %.
Calcule:
a) El valor de la constante de disociación de la base.
b) ¿Qué cantidad de agua habrá que añadir a 100 mL de dicha disolución para que el pH de la
diso]ución resultante sea 10'S? Suponga que los volúmgnes son aditivos.
QUIMICA. 2009. RESERVA 4. EJERCICIO 6. OPCIÓN A"
quimica,2009,Ácido Base,Reserva 4,Ejercicio 4 Opción B,"Justifique si las siguientes afirmaciones son verdaderas o falsas:
a) Un ácido puede tener carácter débil y estar concentrado en disolución.
b) Un ión negativo puede ser un ácido.
C) Existen sustancias que pueden actuar como base y como ácido.
QUIMICA. 2009. RESERVA 4. EJERCICIO 4. OPCIÓN B"
química,2009,Ácido Base,Septiembre,Ejercicio 6 Opción A,"En el laboratorio se tienen dos recipientes: uno contiene 15 mL de una disolución acuosa de
HCI de concentración 005 M y otro 15 mL de una disolución acuosa 0%05 M de CH ,COOH.
Calcule:
a) El pH de las disoluciones.
b) La cantidad de agua que se deberá añadir a la disolución más ácida para que el pH de
ambas sea el mismo. Suponga que los volúmenes son aditivos.
Dato: K, (CH,COOH)=1'8-10%
QUÍMICA. 2009. SEPTIEMBRE. EJERCICIO 6. OPCIÓN A"
química,2009,Ácido Base,Septiembre,Ejercicio 4 Opción B,"En medio acuoso, según la teoría de Brónsted-Lowry:
a) Justifique el carácter básico del amoníaco
b) Explique si el CH,COONa genera pH básico.
c) Razone si la especie HNO, puede dar lugar a una disolución de pH >7.
QUÍMICA. 2009. SEPTIEMBRE. EJERCICIO 4. OPCIÓN B"
química,2010,Ácido Base,Junio,Ejercicio 6 Opción A,"Disponemos de dos matraces: uno contiene 50 mL de una disolución acuosa de HCI 0%10 M, y
el otro, 50 mL de una disolución acuosa de HCOOH diez veces más concentrado que el
primero. Calcule:
a) El pH de cada una de las disoluciones.
b) El volumen de agua que se debe añadir a la disolución más ácida para que el pH de las dos
sea el mismo.
Dato: K ,(HCOOH)=1'8:10-*.
QUÍMICA. 2010. JUNIO. EJERCICIO 6. OPCIÓN A"
química,2010,Ácido Base,Junio,Ejercicio 4 Opción B,"a) Ordene de menor a mayor acidez las disoluciones acuosas de igual concentración de HNO,,
NaOH y KNO;. Razone su respuesta.
b) Se tiene un ácido fuerte HA en disolución acuosa. Justifique qué le sucederá al pH de la
disolución al añadir agua.
QUÍMICA. 2010. JUNIO. EJERCICIO 4. OPCIÓN B"
química,2010,Ácido Base,Reserva 1,Ejercicio 4 Opción A,"a) El pH de una disolución acuosa de un ácido monoprótico (HA) de concentración 5-10-* M
es 2”3. Razone si se trata de un ácido fuerte o débil.
b) Justifique si el pH de una disolución acuosa de NH ¿Cl es mayor, menor o igual a 7.
QUÍMICA. 2010. RESERVA 1. EJERCICIO 4. OPCIÓN A"
química,2010,Ácido Base,Reserva 2,Ejercicio 5 Opción B,"Se preparan 100 mL de una disolución acuosa de amoniaco 0%2 M.
a) Calcule el grado de disociación del amoniaco y el pH de la disolución.
b) Si a 50 mL de la disolución anterior se le añaden 50 mL de agua, calcule el grado de
disociación del amoniaco y el valor del pH de la disolución resultante. Suponga que los
volúmenes son aditivos.
Dato: K, (NH;)=1'8:10-5
QUÍMICA. 2010. RESERVA 2. EJERCICIO 5. OPCIÓN B"
química,2010,Ácido Base,Reserva 3,Ejercicio 6 Opción A,"Una disolución acuosa A contiene 3”65 g de HCI en un litro de disolución. Otra disolución
acuosa B contiene 20 g de NaOH en un litro de disolución. Calcule:
a) El pH de cada una de las disoluciones.
b) El pH final después de mezclar 50 mL de la disolución A con 50 mL de la disolución B.
Suponga que los volúmenes son aditivos.
Masas atómicas: Cl =35'5; O=16; Na=23; H=1.
QUÍMICA. 2010. RESERVA 3. EJERCICIO 6. OPCIÓN A"
quiímica,2010,Ácido Base,Reserva 3,Ejercicio 4 Opción B,"a) ¿Qué volumen de disolución acuosa de NaOH 2 M es necesario para neutralizar 25 mL de
una disolución 0?5 M de HNO,?
b) Justifique cuál será el pH en el punto de equivalencia.
c) Describa el procedimiento experimental e indique el material y productos necesarios para
llevar a cabo la valoración anterior. .
QUIÍMICA. 2010. RESERVA 3. EJERCICIO 4. OPCIÓN B"
química,2010,Ácido Base,Reserva 4,Ejercicio 4 Opción B,"Justifique, mediante las reacciones correspondientes, el comportamiento de una disolución
amortiguadora formada por ácido acético y acetato de sodio, cuando se le añaden pequeñas
cantidades de:
a) Un ácido fuerte, como HCI.
b) Una base fuerte, como KOH.
QUÍMICA. 2010. RESERVA 4. EJERCICIO 4. OPCIÓN B"
quiímica,2010,Ácido Base,Septiembre,Ejercicio 5 Opcióon A,"Se dispone de una disolución acuosa de hidróxido de bario de pH =12. Calcule:
a) Los gramos de hidróxido de bario disueltos en 650 mL de esa disolución.
b) El volumen de ácido clorhídrico 0,2 M que es necesario para neutralizar los 650 mL de la
disolución anterior.
QUIÍMICA. 2010. SEPTIEMBRE. EJERCICIO 5. OPCIÓON A"
química,2010,Ácido Base,Septiembre,Ejercicio 4 Opción B,"Justifique mediante las reacciones correspondientes:
a) Qué le ocurre al equilibrio de hidrólisis que experimenta el NH ,Cl en disolución acuosa,
cuando se añade NH ,.
b) El comportamiento anfótero del HCO ; en disolución acuosa.
c) El carácter ácido o básico del NH , y del SO ;”- en disolución acuosa.
QUÍMICA. 2010. SEPTIEMBRE. EJERCICIO 4. OPCIÓN B"
química,2011,Ácido Base,Junio,Ejercicio 5 Opción A,"A 25 “C, una disolución acuosa de amoniaco contiene 0?17 g de este compuesto por litro y se
encuentra disociado en un 4”3 %. Calcule:
a) La concentración de iones hidroxilo y amonio.
b) La constante de disociación.
Masas atómicas: N = 14; H =1. .
QUÍMICA. 2011. JUNIO. EJERCICIO 5. OPCIÓN A"
química,2011,Ácido Base,Junio,Ejercicio 4 Opción B,"Al disolver en agua las siguientes sales: KCl,NH,NO, y Na,CO,, justifique mediante las
reacciones correspondientes qué disolución es:
a) Ácida.
b) Básica.
c) Neutra.
QUÍMICA. 2011. JUNIO. EJERCICIO 4. OPCIÓN B"
quiímica,2011,Ácido Base,Reserva 1,Ejercicio 5 Opción B,"En la etiqueta de un frasco de ácido clorhídrico comercial se especifican los siguientes datos: 32
% en masa, densidad 114 g/mL. Calcule:
a) El volumen de disolución necesario para preparar 0%1 L de HCI 0%2 M.
b) El volumen de una disolución acuosa de hidróxido de bario 0”5 M necesario para neutralizar
los 071 L de HCI del apartado anterior.
Masas atómicas: H = 1; C1 =355.
QUIÍMICA. 2011. RESERVA 1. EJERCICIO 5. OPCIÓN B"
quiímica,2011,Ácido Base,Reserva 2,Ejercicio 6 Opción A,"a) ¿Cuál es el valor de la constante K , del ácido cloroacético, CICH,COOH, a 25 “C, si en
disolución 0701 M se encuentra ionizado al 31 %?
b) ¿Cuál es el pH de esta disolución? .
QUIÍMICA. 2011. RESERVA 2. EJERCICIO 6. OPCIÓN A"
química,2011,Ácido Base,Reserva 2,Ejercicio 4 Opción B,"Complete los siguientes equilibrios ácido-base e indique las sustancias que actúan como ácido y
como base y sus pares conjugados según la teoría de Brónsted-Lowry:
a) NH + H;O 2>
b) NO; + H,0O
c) H,O + HCO;
QUÍMICA. 2011. RESERVA 2. EJERCICIO 4. OPCIÓN B"
quiímica,2011,Ácido Base,Reserva 3,Ejercicio 4 Opcion A,"Razone qué ocurrirá con el pH cuando:
a) Se añade agua a una disolución acuosa de ácido fuerte.
b) Se añade a 500 mL de una disolución acuosa de ácido fuerte 100 mL de la misma disolución.
€) Se añade agua a una disolución acuosa de base fuerte.
QUIÍMICA. 2011. RESERVA 3. EJERCICIO 4. OPCION A"
química,2011,Ácido Base,Reserva 4,Ejercicio 6 Opción A,"Calcule:
a) La concentración de una disolución acuosa de ácido clorhídrico sabiendo que para
neutralizar 25 mL de la misma se han gastado 19”2 mL de una disolución de hidróxido de sodio
0713 M.
b) El pH de la disolución que resulta al añadir 3 mL de hidróxido de sodio 0713 M a 20 mL de
la disolución acuosa de ácido clorhídrico del apartado anterior. Suponga que los volámenes son
aditivos.
QUÍMICA. 2011. RESERVA 4. EJERCICIO 6. OPCIÓN A"
quiímica,2011,Ácido Base,Reserva 4,Ejercicio 4 Opción B,"Justifique si las siguientes afirmaciones son verdaderas o falsas:
a) Una base fuerte es aquella cuyas disoluciones acuosas son concentradas.
b) En las disoluciones acuosas de las bases débiles, éstas se encuentran totalmente disociadas.
c) La disociación de un ácido fuerte en una disolución acuosa diluida es prácticamente total.
QUIÍMICA. 2011. RESERVA 4. EJERCICIO 4. OPCIÓN B"
quiímica,2011,Ácido Base,Septiembre,Ejercicio 4 Opción B,"Razone si son verdaderas o falsas las siguientes afirmaciones:
a) Dos disoluciones acuosas de pH=2 de distintos ácidos siempre tienen la misma
concentración de ácido.
b) Una base débil es aquella cuyas disoluciones acuosas siempre son diluidas.
€) La disociación de un ácido fuerte en agua es prácticamente total.
QUIÍMICA. 2011. SEPTIEMBRE. EJERCICIO 4. OPCIÓN B"
química,2012,Ácido Base,Junio,Ejercicio 6 Opción A,"En una disolución acuosa de HNO, 0*2 M, calcule:
a) El grado de disociación del ácido.
b) El pH de la disolución.
Dato: K, =4'5-10-*
QUÍMICA. 2012. JUNIO. EJERCICIO 6. OPCIÓN A"
química,2012,Ácido Base,Junio,Ejercicio 4 Opción B,"Indique, razonadamente, si el pH de las disoluciones acuosas de las especies químicas siguientes
es mayor, menor o igual a7:
a) NH;.
b) NH,CI.
e) CaCl,.
QUÍMICA. 2012. JUNIO. EJERCICIO 4. OPCIÓN B"
quimica,2012,Ácido Base,Reserva 1,Ejercicio 4 Opción A,"Las constantes de acidez del CH,COOH y del HCN en disolución acuosa son 1'8-10-* y
4'93.10 - respectivamente.
a) Escribe la reacción de disociación de ambos ácidos en disolución acuosa y las expresiones de
la constante de acidez.
b) Justifique cuál de ellos es el ácido más débil.
c) Escribe la reacción química de acuerdo con la teoría de Brónsted-Lowry y justifica el
carácter básico del cianuro de sodio.
QUIMICA. 2012. RESERVA 1. EJERCICIO 4. OPCIÓN A"
quimica,2012,Ácido Base,Reserva 2,Ejercicio 5 Opcióon A,"Se disuelven 5 g de NaOH en agua suficiente para preparar 300 mL de disolución. Calcule:
a) La molaridad de la disolución y el valor del pH.
b) La molaridad de una disolución de H,SO ,, de la que 30 mL de la misma son neutralizados
con 25 mL de la disolución de la base
Datos: Masas atómicas: H=1; O=16; Na=23.
QUIMICA. 2012. RESERVA 2. EJERCICIO 5. OPCIÓON A"
quimica,2012,Ácido Base,Reserva 2,Ejercicio 4 Opción B,"Dadas las siguientes especies químicas, en disolución acuosa: HCI, HCO; , NH,, HNO, y
CN justifique según la teoría de Brósnted —Lowry, cuál o cuales pueden actuar :
a) Sólo como ácidos.
b) Sólo como bases.
c) Como ácidos y como bases.
QUIMICA. 2012. RESERVA 2. EJERCICIO 4. OPCIÓN B"
quimica,2012,Ácido Base,Reserva 3,Ejercicio 6 Opción A,"Se dispone de ácido perclórico (ácido fuerte) del 65% de riqueza en peso y de densidad
1'6g-mL'. Determine:
a) El volumen al que hay que diluir 1?5 mL de dicho ácido para que el pH resultante sea igual a
10.
b) El volumen de hidróxido de potasio (base fuerte) 0%2 M que deberá añadirse para
neutralizar 50 mL de la disolución anterior, de pH=1'0.
Datos: Masas atómicas: H =1 ; C1=35'5; O =16.
QUIMICA. 2012. RESERVA 3. EJERCICIO 6. OPCIÓN A"
quimica,2012,Ácido Base,Reserva 3,Ejercicio 4 Opción B,"Clasifique según la teoría de Brónsted —Lowry en ácido, base o anfótero, frente al agua, los
siguientes especies químicas, escribiendo las reacciones que lo justifiquen:
a) NH;.
b) H,PO ;
e) HCN. ;
QUIMICA. 2012. RESERVA 3. EJERCICIO 4. OPCIÓN B"
quimica,2012,Ácido Base,Reserva 4,Ejercicio 4 Opción B,"a) Escriba el equilibrio de hidrólisis del ión amonio (NH 4+), identificando en el mismo las
especies que actúan como ácidos o bases de Brónsted-Lowry.
b) Razone como varía la concentración de ión amonio al añadir una disolución de hidróxido de
sodio.
€) Razone como varía la concentración de iones amonio al disminuir el pH.
QUIMICA. 2012. RESERVA 4. EJERCICIO 4. OPCIÓN B"
quimica,2012,Ácido Base,Septiembre,Ejercicio 5 Opción B,"Se dispone de una disolución acuosa de ácido acético (CH,COOH) depH =3. a) Calcule la
concentración del ácido acético en la citada disolución. b) ¿Cuántos mililitros de ácido
clorhídrico 0?1M habría que tomar para preparar 100 mL de una disolución con el mismo pH
que la disolución anterior de ácido acético? Datos: K , del ácido acético =1'8-10*.
QUIMICA. 2012. SEPTIEMBRE. EJERCICIO 5. OPCIÓN B"
química,2013,Ácido Base,Junio,Ejercicio 5 Opción B,"Se disuelven 10 g de hidróxido de sodio en agua hasta obtener 0,5 L de disolución. Calcule:
a) La molaridad de la disolución y su pH.
b) El volumen de la disolución acuosa de ácido sulfúrico 0,2 M que se necesita para neutralizar
20 mL de la disolución anterior.
Datos: Masas atómicas Na =23 ; O=16; H=1
QUÍMICA. 2013. JUNIO. EJERCICIO 5. OPCIÓN B"
quimica,2013,Ácido Base,Reserva 1,Ejercicio 6 Opción A,"Tenemos una disolución 0,05 M de ácido benzoico ( C.H-COOH):
a) Calcule su pH y el grado de disociación del ácido sabiendo que la constante K , es6'5-10-*.
b) ¿Qué molaridad debe tener una disolución de ácido sulfúrico que tuviera el mismo pH que la
disolución anterior? .
QUIMICA. 2013. RESERVA 1. EJERCICIO 6. OPCIÓN A"
química,2013,Ácido Base,Reserva 1,Ejercicio 4 Opción B,"a) Explique por qué una disolución acuosa de (NH ,),SO , genera un pH débilmente ácido.
b) Indique cuál es la base conjugada de las siguientes especies, cuando actúan como ácido en
medio acuoso, escribiendo las reacciones correspondientes: HNO , , HCOOH, H,PO ""
QUÍMICA. 2013. RESERVA 1. EJERCICIO 4. OPCIÓN B"
química,2013,Ácido Base,Reserva 2,Ejercicio 6 Opción A,"Se prepara una disolución de ácido benzoico C .H .COOH cuyo pH es 3,1 disolviendo 0,61 g del
ácido en agua hasta obtener 500 mL de disolución. Calcule:
a) La concentración inicial del ácido y el grado de disociación.
b) El volumen de hidróxido de sodio 0,1 M necesario para que reaccione completamente con 50
mL de disolución de ácido benzoico.
Datos: Masas atómicas C = 12; H = 1; O = 16.
QUÍMICA. 2013. RESERVA 2. EJERCICIO 6. OPCIÓN A"
quiímica,2013,Ácido Base,Reserva 2,Ejercicio 4 Opción B,"Indique la diferencia entre:
a) Un ácido fuerte y un ácido débil.
b) Un ácido fuerte y un ácido concentrado.
c) Un anfótero y un ácido. ,
QUIÍMICA. 2013. RESERVA 2. EJERCICIO 4. OPCIÓN B"
química,2013,Ácido Base,Reserva 3,Ejercicio 5 Opción A,"Se ha preparado una disolución en un matraz aforado de 500 mL introduciendo 5 mL de HCI
concentrado del 36% y densidad 1,18 g/mL, 250 mL de HCI 1,5 M y la cantidad suficiente de
agua hasta enrasar el matraz.
a) ¿Cuál será el pH de la disolución?
b) Calcule el volumen necesario de dicha disolución para neutralizar 50 mL de una disolución
de NaOH cuyo pH inicial es de 13,26.
Datos: Masas atómicas Cl = 35,5; H =1.
QUÍMICA. 2013. RESERVA 3. EJERCICIO 5. OPCIÓN A"
química,2013,Ácido Base,Reserva 3,Ejercicio 4 Opción B,"De acuerdo con la teoría de Brónsted-Lowry, complete las siguientes ecuaciones e indique las
especies que actúan como ácidos y las que actúan como base:
a) H,CO, + NH, 72 HCOy +
b) HSO, + HCOy 7> H,CO, +
c) NHj + z NH, + HCOy
QUÍMICA. 2013. RESERVA 3. EJERCICIO 4. OPCIÓN B"
química,2013,Ácido Base,Reserva 4,Ejercicio 4 Opción B,"a) Ordene de menor a mayor acidez las disoluciones acuosas de igual concentración de HNO,,
NaOH y KNO;. Razone la respuesta.
b) Se tiene un ácido débil HB en disolución acuosa. Justifique qué le sucederá al pH de la
disolución cuando se le añade agua.
QUÍMICA. 2013. RESERVA 4. EJERCICIO 4. OPCIÓN B"
química,2013,Ácido Base,Septiembre,Ejercicio 4 Opción A,"Justifique el pH de las disoluciones acuosas de las siguientes sales mediante las
correspondientes reacciones de hidrólisis:
a) NaNO,
b) KC
c) NH,NO,
QUÍMICA. 2013. SEPTIEMBRE. EJERCICIO 4. OPCIÓN A"
química,2014,Ácido Base,Junio,Ejercicio 4 Opción B,"Indique, razonadamente, si cada una de las siguientes proposiciones es verdadera o falsa:
a) De acuerdo con la teoría de Brónsted-Lowry el carácter básico del amoníaco, en disoluciones
acuosas, se debe a que acepta un grupo OH - de la molécula de agua.
b) Si el pH de una disolución de un ácido monoprótico fuerte es 2717 la concentración molar de
la disolución respecto a dicho ácido estará comprendida entre 07001 y 0%01.
c) En disoluciones acuosas el ión HCO ; se comporta como un electrolito anfótero.
QUÍMICA. 2014. JUNIO. EJERCICIO 4. OPCIÓN B"
química,2014,Ácido Base,Junio,Ejercicio 6 Opción A,"Calcule:
a) El pH de la disolución que resulta de mezclar 250 mL de HCI 0?1 M con 150 mL de NaOH
0?2 M. Suponga que los volúmenes son aditivos.
b) La riqueza de un hidróxido de sodio comercial, si 30 g del mismo necesitan 50 mL de
H,SO, 3 M para su neutralización.
Masas atómicas: O =16 ; Na=23; H=1.
QUÍMICA. 2014. JUNIO. EJERCICIO 6. OPCIÓN A"
química,2014,Ácido Base,Reserva 1,Ejercicio 4 Opción B,"Justifique razonadamente cuáles de las siguientes disoluciones acuosas constituirían una
disolución amortiguadora.
a) CH ,COOH+CH,COONa — K,(CH,COOH)=1'75-10-
b) HCN +NaCI K ,(HCN) =6'2-10-""
c) NH , +NH,Cl K , (NH,)=1'8-10-5
QUÍMICA. 2014. RESERVA 1. EJERCICIO 4. OPCIÓN B"
química,2014,Ácido Base,Reserva 1,Ejercicio 5 Opción A,"a) Si el valor de la constante K , del amoniaco es 1'8-10 *, ¿cuál debería ser la molaridad de
una disolución de amoniaco para que su pH =11?
b) El valor de la constante K , del HNO , es 4'5-10-*. Calcule los gramos de este ácido que se
necesitan para preparar 100 mL de una disolución acuosa cuyo pH =2'5.
Datos: Masas atómicas O =16 ; N=14; H=1.
QUÍMICA. 2014. RESERVA 1. EJERCICIO 5. OPCIÓN A"
química,2014,Ácido Base,Reserva 2,Ejercicio 4 Opción B,"Responda razonadamente:
a) En una disolución acuosa 0?1 M de ácido sulfúrico. ¿Cuál es la concentración de iones
H;0O* y deiones OH -?
b) Sea una disolución acuosa 0?1 M de hidróxido de sodio. ¿Cuál es el pH de la disolución?
c) Sea una disolución de ácido clorhídrico y otra de la misma concentración de ácido acético.
¿Cuál de las dos tendrá mayor pH?
Dato: K ,(CH ,COOH)=1'75-10 -*
QUÍMICA. 2014. RESERVA 2. EJERCICIO 4. OPCIÓN B"
quimica,2014,Ácido Base,Reserva 2,Ejercicio 6 Opcion A,"Una disolución acuosa 10-?M de ácido benzoico (C , H;COOH ) presenta un grado de
disociación de 8'15-10 -? . Determine:
a) La constante de ionización del ácido.
b) El pH de la disolución y la concentración de ácido benzoico sin ionizar que está presente en
el equilibrio. .
QUIMICA. 2014. RESERVA 2. EJERCICIO 6. OPCION A"
química,2014,Ácido Base,Reserva 3,Ejercicio 4 Opción A,"Dadas las constantes de ionización de los siguientes ácidos: K¡_(HF)=6'6—10“';
K ,(CH ,¿COOH) =1'75-10-5; K ,(HCN) =6'2-10-""
a) Indique razonadamente qué ácido es más fuerte en disolución acuosa.
b) Escriba el equilibrio de disociación del HCN indicando cuál será su base conjugada.
) Deduzca el valor de K , del CH ,COOH.
QUÍMICA. 2014. RESERVA 3. EJERCICIO 4. OPCIÓN A"
quiímica,2014,Ácido Base,Reserva 4,Ejercicio 4 Opción B,"Razone si son verdaderas o falsas las siguientes afirmaciones:
a) Cuanto mayor sea la concentración inicial de un ácido débil, mayor será la constante de
disociación.
b) El grado de disociación de un ácido débil es independiente de la concentración inicial del
ácido.
c) Una disolución acuosa de cloruro de amonio tiene un pH básico.
QUIÍMICA. 2014. RESERVA 4. EJERCICIO 4. OPCIÓN B"
química,2014,Ácido Base,Septiembre,Ejercicio 5 Opción B,"Una disolución acuosa 0,03 M de un ácido monoprótico, HA , tiene un pH de 3,98. Calcule:
a) La concentración molar de A - en disolución y el grado de disociación del ácido.
b) El valor de la constante K , del ácido y el valor de la constante K , de su base conjugada.
QUÍMICA. 2014. SEPTIEMBRE. EJERCICIO 5. OPCIÓN B"
