subject,year,topic,exam,exercise,statement
quimica,2007,Reacciones Redox,Reserva 2,Ejercicio 6 Opción B,"Se hace pasar una corriente eléctrica de 5 amperios durante 2”5 horas a través de una celda
electrolítica que contiene una disolución acuosa de CuCI, . Calcule:
a) La masa de cobre metálico depositado en el cátodo.
b) El volumen de Cl, medido en condiciones normales que se genera en el ánodo.
Datos: F = 96500 C. Masa atómica: Cu = 63'5.
QUIMICA. 2007. RESERVA 2. EJERCICIO 6. OPCIÓN B"
química,2007,Reacciones Redox,Reserva 3,Ejercicio 3 Opción A,"Se dispone de una pila formada por un electrodo de cinc y otro de plata sumergidos en una
disolución 1 M de sus respectivos iones, Zn”* y Ag”*. Razone la veracidad o falsedad de las
afirmaciones siguientes:
a) La plata es el cátodo y el cinc el ánodo.
b) El potencial de la pila es 0704 V.
c) En el ánodo de la pila tiene lugar la reducción del oxidante.
Datos: E (Zn” /Zn) =-—0'76 V ; E'(Ag* / Ag) =0'80 V.
QUÍMICA. 2007. RESERVA 3. EJERCICIO 3. OPCIÓN A"
química,2007,Reacciones Redox,Reserva 3,Ejercicio 6 Opción B,"Una muestra que contiene sulfuro de calcio, CaS, se trata con ácido nítrico concentrado hasta
reacción completa, según: CaS + HNO, —> NO + SO, + Ca(NO;), + H,O
a) Ajuste por el método del ión-electrón esta reacción en sus formas iónica y molecular.
b) Sabiendo que al tratar 35 g de la muestra con exceso de ácido se obtienen 20”3 L de NO,
medidos a 30 *C y 780*% mm de Hg, calcule la riqueza en CaS de la muestra.
Datos: R=0'082 atm-L-K--mol"". Masas atómicas: Ca = 40; S = 32.
QUÍMICA. 2007. RESERVA 3. EJERCICIO 6. OPCIÓN B"
química,2007,Reacciones Redox,Reserva 4,Ejercicio 3 Opción B,"a) El proceso global de una reacción redox es: Cu + HNO, > Cu(NO;), + NO + H,O
Escriba las semirreacciones de oxidación y de reducción de este proceso, indicando el agente
oxidante y el agente reductor.
b) El potencial de reducción estándar del Mg”* /Mg es —2?34 V. Razone cuál será el electrodo
que actúa como ánodo y cuál como cátodo cuando se construye una pila con el electrodo de
magnesio y un electrodo normal de hidrógeno.
QUÍMICA. 2007. RESERVA 4. EJERCICIO 3. OPCIÓN B"
química,2007,Reacciones Redox,Septiembre,Ejercicio 5 Opción A,"El ácido nítrico reacciona con el sulfuro de hidrógeno según la ecuación:
HNO ; (ac) + H,S(g) > NO(g) + SO,(g) + H,O(1)
a) Ajuste por el método del ión-electrón esta reacción en sus formas iónica y molecular.
b) Calcule el volumen de sulfuro de hidrógeno, medido a 700 mm de Hg y 60*%C, necesario para
reaccionar con 500 mL de una disolución de ácido nítrico 0”5 M.
Dato: R=0'082 atm-L-K-!.mol '
QUÍMICA. 2007. SEPTIEMBRE. EJERCICIO 5. OPCIÓN A"
química,2008,Reacciones Redox,Junio,Ejercicio 3 Opción A,"Teniendo en cuenta los potenciales de reducción estándar de los pares
E' (Ag* /Ag)=+0'80 V y E (Ni”* /Ni) =-0'25 V
a) ¿Cuál es la fuerza electromotriz, en condiciones estándar, de la pila que se podría construir?.
b) Escriba la notación de esa pila y las reacciones que tienen lugar.
QUÍMICA. 2008. JUNIO EJERCICIO 3. OPCIÓN A"
quimica,2008,Reacciones Redox,Junio,Ejercicio 6 Opción B,"Dada la reacción:
K ,Cr,O,(ac) + Na,SO ; (ac) + H,SO, > Cr,(SO,);(ac) + K ,SO ,(ac) + Na ,SO ¿(ac) + H,O
a) Ajuste por el método del ión-electrón esta reacción en sus formas iónica y molecular.
b) Calcule la molaridad de una disolución de sulfito de sodio, si 15 mL de ésta reaccionan
totalmente, en medio ácido, con 253 mL de disolución de dicromato potásico 0%06 M
QUIMICA. 2008. JUNIO EJERCICIO 6. OPCIÓN B"
química,2008,Reacciones Redox,Reserva 1,Ejercicio 3 Opción A,"La siguiente reacción transcurre en medio ácido: Mn0; + S0; -+ Mn0, + SO
a) Razone qué especie se oxida y cuál se reduce.
b) Indique cuál es el oxidante y cuál el reductor, justificando la respuesta.
) Ajuste la reacción iónica.
QUÍMICA. 2008. RESERVA 1 EJERCICIO 3 OPCIÓN A"
química,2008,Reacciones Redox,Reserva 1,Ejercicio 6 Opción B,"Una corriente de 6 amperios pasa a través de una disolución acuosa de ácido sulfúrico durante
2 horas.
Calcule:
a) La masa de oxígeno liberado.
b) El volumen de hidrógeno que se obtendrá, medido a 27*C y 740 mm de Hg.
Datos: R =0'082 atm-L-K-'-mol-'. F = 96500 C. Masa atómica: O =16.
QUÍMICA. 2008. RESERVA 1 EJERCICIO 6 OPCIÓN B"
quiímica,2008,Reacciones Redox,Reserva 2,Ejercicio 3 Opción B,"El ácido nítrico reacciona con el cobre generando nitrato de cobre (II), monóxido de nitrógeno
(NO) y agua.
a) Escriba la ecuación iónica del proceso.
b) Asigne los números de oxidación y explique qué sustancia se oxida y cuál se reduce.
c) Determine la ecuación molecular y ajústela mediante el método del ión-electrón.
QUIÍMICA. 2008. RESERVA 2 EJERCICIO 3. OPCIÓN B"
química,2008,Reacciones Redox,Reserva 3,Ejercicio 5 Opción A,"Dada la reacción:
KMn0O, + Na,C,O, + H,SO, > K,SO, + MnSO, + Na,SO, + H,O + CO,
a) Ajuste por el método del ión-electrón esta reacción en sus formas iónica y molecular.
b) Calcule la molaridad de una disolución de KMn0O,, sabiendo que 20 mL de la misma
reaccionan por completo con 07268 g de Na,C,0,
Masas atómicas: C =12 ; 0 =16 ; Na=23.
QUÍMICA. 2008. RESERVA 3 EJERCICIO 5. OPCIÓN A"
química,2008,Reacciones Redox,Reserva 4,Ejercicio 6 Opción B,"de una disolución de CuSO,
b) ¿Cuántos moles de electrones intervienen?
Datos: F = 96.500 C. Masa atómica: Cu=63'5.
QUÍMICA. 2008. RESERVA 4. EJERCICIO 6. OPCIÓN B"
quiímica,2008,Reacciones Redox,Septiembre,Ejercicio 5 Opcion A,"Dada la reacción:
KMnO, + FeSO, + H,SO, > MnSO, + K,SO, + Fe,(SO,); + H,O
a) Ajuste por el método del ión-electrón esta reacción, en su forma iónica y molecular.
b) ¿Qué volumen de disolución 0702 M de permanganato de potasio se necesita para oxidar 30
mL de disolución de sulfato de hierro (I) 0%05 M, en presencia de ácido sulfúrico?.
QUIÍMICA. 2008. SEPTIEMBRE. EJERCICIO 5. OPCION A"
quimica,2009,Reacciones Redox,Junio,Ejercicio 5 Opción A,"El ácido sulfúrico concentrado reacciona con el bromuro de potasio según la reacción:
H,SO, + KBr > K,SO, + Br, + SO, + H,O
a) Ajústela por el método del ión-electrón y escriba las dos semiecuaciones redox.
b) Calcule el volumen de bromo liquido (densidad 2792 g/mL) que se obtendrá al tratar 901 g
de bromuro de potasio con suficiente cantidad de ácido sulfúrico.
Masas atómicas: Br = 80 ; K =39
QUIMICA. 2009. JUNIO. EJERCICIO 5. OPCIÓN A"
química,2009,Reacciones Redox,Reserva 1,Ejercicio 3 Opción B,"Sea una pila constituida, en condiciones estándar, por un electrodo de plata sumergido en una
disolución de nitrato de plata y un electrodo de cadmio sumergido en una disolución de nitrato
de cadmio.
a) Escriba la reacción química que se produce en esta pila.
b) Escriba la notación de la pila formada.
ce) Calcule la fuerza electromotriz de la pila.
Datos: E (Ag* / Ag) =0'80 V ;E""(Cd* /Cd) =-0'40 V .
QUÍMICA. 2009. RESERVA 1. EJERCICIO 3. OPCIÓN B"
química,2009,Reacciones Redox,Reserva 2,Ejercicio 5 Opción A,"El ácido nítrico concentrado reacciona con mercurio elemental en presencia de ácido
clorhídrico produciendo cloruro de mercurio (II), monóxido de nitrógeno y agua.
a) Ajuste la ecuación iónica y molecular por el método del ión-electrón.
b) Calcule el volumen de ácido nítrico 2 M que se debe emplear para oxidar completamente 3 g
de mercurio elemental.
Masa atómica: Hg = 200'6.
QUÍMICA. 2009. RESERVA 2. EJERCICIO 5. OPCIÓN A"
quimica,2009,Reacciones Redox,Reserva 3,Ejercicio 3 Opcion A,"Teniendo en cuenta los potenciales de reducción estándar de los pares E' (Hg,”* / Hg) =0'27 V
y E* (Cu* / Cu)=0'34 V :
a) ¿Cuál es la fuerza electromotriz, en condiciones estándar, de la pila que se podría construir?
b) Escriba las semireacciones y la reacción global de esa pila.
c) Indique cuál es el cátodo, el ánodo y sus signos. .
QUIMICA. 2009. RESERVA 3. EJERCICIO 3. OPCION A"
quimica,2009,Reacciones Redox,Reserva 3,Ejercicio 6 Opción B,"Se electroliza una disolución acuosa de ácido sulfúrico y se desprende hidrógeno y oxígeno.
a) ¿Qué cantidad de carga eléctrica se ha de utilizar para obtener 1 L de oxígeno medido en
condiciones normales?
b) ¿Cuántos moles de hidrógeno se obtienen en esas condiciones?
Dato: F = 96500 C. .
QUIMICA. 2009. RESERVA 3. EJERCICIO 6. OPCIÓN B"
química,2009,Reacciones Redox,Reserva 4,Ejercicio 3 Opción A,"Razone si se produce alguna reacción, en condiciones estándar, al añadir:
a) Cinc metálico a una disolución acuosa de iones Pb”*
b) Plata metálica a una disolución acuosa de iones Pb?*
Datos: E'(Ag* / Ag)=0'80 V; E""(Zn”* /7n)=-0'76 V ; E'(Pb** / Pb)=-0'13 V
QUÍMICA. 2009. RESERVA 4. EJERCICIO 3. OPCIÓN A"
quimica,2009,Reacciones Redox,Reserva 4,Ejercicio 6 Opción B,"El estaño metálico es oxidado por el ácido nítrico produciendo óxido de estaño (IV), dióxido de
nitrógeno y agua.
a) Ajuste las ecuaciones iónica y molecular del proceso por el método del ión-electrón.
b) Calcule los gramos de estaño que reaccionan con 2 L de disolución de ácido nítrico 2 M.
Masa atómica: Sn = 118'7. .
QUIMICA. 2009. RESERVA 4. EJERCICIO 6. OPCIÓN B"
química,2009,Reacciones Redox,Septiembre,Ejercicio 6 Opción B,"Para platear un objeto se ha estimado que es necesario depositar 40 g de plata.
a) Si se realiza la electrolisis de una disolución acuosa de sal de plata con una corriente de 2
amperios ¿cuánto tiempo se tardará en realizar el plateado?.
b) ¿Cuántos moles de electrones han sido necesarios para ello?.
Datos: F =96500C; Masa atómica: Ag = 108.
QUÍMICA. 2009. SEPTIEMBRE. EJERCICIO 6. OPCIÓN B"
química,2010,Reacciones Redox,Junio,Ejercicio 5 Opción A,"El gas cloro se puede obtener por reacción de ácido clorhídrico con ácido nítrico,
produciéndose simultáneamente dióxido de nitrógeno y agua.
a) Ajuste la ecuación iónica y molecular por el método del ión-electrón.
b) Calcule el volumen de cloro obtenido, a 17 *C y 720 mm de mercurio, cuando reaccionan 100
mL de una disolución de ácido clorhídrico 0%5 M con ácido nítrico en exceso.
Dato: R=0'082 atm-L-K-'-.mol '
QUÍMICA. 2010. JUNIO. EJERCICIO 5. OPCIÓN A"
química,2010,Reacciones Redox,Reserva 1,Ejercicio 3 Opción A,"Teniendo en cuenta los potenciales de reducción estándar de los pares E*(C1,/C17)=1'36 V y
E (Cu?* /Cu)=0'34 V:
a) Escriba la reacción global de la pila que se podría construir.
b) Indique cuál es el cátodo y cuál el ánodo.
c) ¿Cuál es la fuerza electromotriz de la pila, en condiciones estándar?
QUÍMICA. 2010. RESERVA 1. EJERCICIO 3. OPCIÓN A"
química,2010,Reacciones Redox,Reserva 1,Ejercicio 6 Opción B,"Por dos cubas electrolíticas que contienen disoluciones de nitrato de plata y sulfato de cobre
(II), respectivamente, pasa la misma cantidad de corriente. Calcule:
a) Los gramos de cobre depositados en la segunda cuba, si en la primera se han depositado 10 g
de plata.
b) El tiempo que dura el proceso si la corriente que circula es de 5 amperios.
Datos: F = 96.500C . Masas atómicas: Cu = 63'5; Ag =108.
QUÍMICA. 2010. RESERVA 1. EJERCICIO 6. OPCIÓN B"
química,2010,Reacciones Redox,Reserva 2,Ejercicio 5 Opción A,"a) Ajuste por el método del ión-electrón la siguiente reacción:
KCIO, + KI + H,O > KCI + I, + KOH
b) Calcule la masa de clorato de potasio que se necesitará para obtener 1 gramo de yodo.
Masas atómicas: Cl =35'5; K=39;0=16;1=127.
QUÍMICA. 2010. RESERVA 2. EJERCICIO 5. OPCIÓN A"
química,2010,Reacciones Redox,Reserva 3,Ejercicio 6 Opción B,"Se realiza la electrodeposición completa de la plata que hay en 2 L de una disolución de AgNO ,
Si fue necesaria una corriente de 186 amperios durante 12 minutos, calcule:
a) La molaridad de la disolución de AgNO ,
b) Los gramos de plata depositados en el cátodo.
Datos: F = 96.500 C. Masa atómica: Ag =108
QUÍMICA. 2010. RESERVA 3. EJERCICIO 6. OPCIÓN B"
química,2010,Reacciones Redox,Reserva 4,Ejercicio 3 Opción A,"Se dispone de una disolución acuosa de AgNO ; 1 M.
a) Si se sumerge un alambre de cobre, ¿se oxidará? Justifique la respuesta.
b) Si el alambre fuese de oro, ¿se oxidaría? Justifique la respuesta.
€) Si se produce reacción, escriba y ajuste la ecuación correspondiente.
Datos: E'(Ag* / Ag)=0'80 V ; E'(Cu?*/Cu)=0'34 V ; E”(Au* / Au)=1'50 V
QUÍMICA. 2010. RESERVA 4. EJERCICIO 3. OPCIÓN A"
química,2010,Reacciones Redox,Reserva 4,Ejercicio 6 Opción B,"El permanganato de potasio oxida al sulfato de hierro (II) en medio ácido sulfúrico, para dar
sulfato de manganeso (ID), sulfato de hierro (III), sulfato de potasio y agua.
a) Ajuste la ecuación iónica y la molecular del proceso por el método del ión-electrón.
b) Calcule el volumen de una disolución de permanganato de potasio 0%02 M que se requiere
para oxidar 40 mL de disolución de sulfato de hierro (11) 071 M.
QUÍMICA. 2010. RESERVA 4. EJERCICIO 6. OPCIÓN B"
quiímica,2010,Reacciones Redox,Septiembre,Ejercicio 3 Opción B,"a) Justifique si los siguientes procesos son redox:
HCO ; + H* > CO, + H,O
I, + HNO;, > HIO, + NO + H,O
b) Escriba las semiecuaciones de oxidación y de reducción en el que corresponda.
QUIÍMICA. 2010. SEPTIEMBRE. EJERCICIO 3. OPCIÓN B"
quimica,2011,Reacciones Redox,Junio,Ejercicio 3 Opción B,"En la tabla siguiente se indican los potenciales estándar de distintos pares en disolución acuosa:
Fe /Fe=-0'44 V ; Cu”*/Cu=0'34 V ; Ag*/Ag=0'80 V ; Pb”*/Pb=0'14 V
Mg”* /Mg=-2'34 V
a) De esta especies, razone: ¿Cuál es la más oxidante?. ¿Cuál es la más reductora?.
b) Si se introduce una barra de plomo en una disolución acuosa de cada una de las siguientes
sales: AgNO; , CuSO, , FeSO, y MgCl,, ¿en qué casos se depositará una capa de otro metal
sobre la barra de plomo?. Justifique la respuesta.
QUIMICA. 2011. JUNIO. EJERCICIO 3. OPCIÓN B"
química,2011,Reacciones Redox,Reserva 1,Ejercicio 5 Opción A,"Un método de obtención de cloro gaseoso se basa en la oxidación del HCI con HNO,
produciéndose simultáneamente NO, y H,O
a) Ajuste la reacción molecular por el método del ión-electrón.
b) Calcule el volumen de cloro obtenido, a 25*C y 1 atm, cuando reaccionan 500 mL de una
disolución acuosa 2 M de HCI con HNO, en exceso, si el rendimiento de la reacción es del 80
%.
Datos: R =0'082 atm-L-K-'.mol '
QUÍMICA. 2011. RESERVA 1. EJERCICIO 5. OPCIÓN A"
química,2011,Reacciones Redox,Reserva 2,Ejercicio 5 Opción A,"En la valoración de una muestra de nitrito de potasio (KNO,) impuro, disuelto en 100 mL de
agua acidulada con ácido sulfúrico, se han empleado 570 mL de KMnO, 01 M. Sabiendo que
se obtiene KNO;, K ,SO, y MnSO;,:
a) Ajuste las ecuaciones iónica y molecular por el método del ión-electrón.
b) Calcule la riqueza en nitrito de la muestra inicial, si su masa era 0?125 g.
Masas atómicas: K = 39; O = 16; N = 14.
QUÍMICA. 2011. RESERVA 2. EJERCICIO 5. OPCIÓN A"
química,2011,Reacciones Redox,Reserva 3,Ejercicio 3 Opción A,"Se construye una pila conectando dos electrodos formados introduciendo una varilla de cobre
en una disolución 170 M de Cu”* y otra varilla de aluminio en una disolución de AI** 170 M.
a) Escriba las semirreacciones que se producen en cada electrodo, indicando razonadamente
cuál será el cátodo y cuál el ánodo.
b) Escriba la notación de la pila y calcule el potencial electroquímico de la misma, en
condiciones estándar
Datos: E (A1** / Al)=-1'67 V ; E""(Cu” /Cu) =0'35 V
QUÍMICA. 2011. RESERVA 3. EJERCICIO 3. OPCIÓN A"
quiímica,2011,Reacciones Redox,Reserva 3,Ejercicio 6 Opción B,"Calcule:
a) Los gramos de cinc depositados en el cátodo al pasar una corriente de 1787 amperios durante
42”5 minutos por una disolución acuosa de Zn”*.
b) El tiempo necesario para producir 2779 g de I, en el ánodo al pasar una corriente de 1775
amperios por una disolución acuosa de KI.
Datos: F = 96500 C. Masas atómicas: Zn = 654; 1= 127.
QUIÍMICA. 2011. RESERVA 3. EJERCICIO 6. OPCIÓN B"
quiímica,2011,Reacciones Redox,Reserva 4,Ejercicio 6 Opción B,"En el cátodo de una cuba electrolítica se reduce la especie Cr,0,”- a Cr**, en medio ácido.
Calcule:
a) ¿Cuántos moles de electrones deben llegar al cátodo para reducir un mol de Cr,0,-?
b) Para reducir toda la especie Cr2072* presente en 20 mL de disolución, se requiere una
corriente eléctrica de 22 amperios durante 15 minutos. Calcule la carga que se consume,
expresada en Faraday, y deduzca cuál será la concentración inicial de Cr,0,”-.
Datgs: F = 96500 C. .
QUIÍMICA. 2011. RESERVA 4. EJERCICIO 6. OPCIÓN B"
quiímica,2011,Reacciones Redox,Septiembre,Ejercicio 3 Opción A,"Dados los valores de potencial de reducción estándar de los sistemas:
Cl,/C1 =1'36 V ;Br, /Br- =1'07 V y 1,/1 =0'54 V
a) ¿Cuál es la especie química más oxidante entre las mencionadas anteriormente?.
b) ¿Es espontánea la reacción entre el cloro molecular y el ión yoduro?.
c) ¿Es espontánea la reacción entre el yodo y el ión bromuro?.
QUIÍMICA. 2011. SEPTIEMBRE. EJERCICIO 3. OPCIÓN A"
química,2011,Reacciones Redox,Septiembre,Ejercicio 6 Opción B,"En disolución acuosa y en medio ácido sulfúrico el sulfato de hierro (II) reacciona con
permanganato de potasio para dar sulfato de manganeso (IT), sulfato de hierro (III) y sulfato de
potasio.
a) Escriba y ajuste las correspondientes reacciones iónicas y la molecular del proceso por el
método del ión-electrón.
b) Calcule la concentración molar de una disolución de sulfato de hierro (II) si 10 mL de esta
disolución han consumido 22?3 mL de una disolución acuosa de permanganato de potasio 0702
M.
QUÍMICA. 2011. SEPTIEMBRE. EJERCICIO 6. OPCIÓN B"
química,2012,Reacciones Redox,Junio,Ejercicio 5 Opción A,"El dióxido de manganeso reacciona en medio de hidróxido de potasio con clorato de potasio
para dar permanganato de potasio, cloruro de potasio y agua.
a) Ajuste la ecuación molecular por el método del ión-electrón.
b) Calcule la riqueza en dióxido de manganeso de una muestra si 1 g de la misma reacciona
exactamente con 0735 g de clorato de potasio.
Masas atómicas: O = 16 ; Cl =35'5; K =39 ; Mn=55.
QUÍMICA. 2012. JUNIO. EJERCICIO 5. OPCIÓN A"
quimica,2012,Reacciones Redox,Reserva 1,Ejercicio 3 Opción A,"Ajuste las siguientes ecuaciones iónicas, en medio ácido, por el método del ión-electrón:
a) MnO, + 1 > Mn” +1,
b) VO, + Fe”* > VO” + Fe*
e) Cl, + > C +1,
QUIMICA. 2012. RESERVA 1. EJERCICIO 3. OPCIÓN A"
quimica,2012,Reacciones Redox,Reserva 1,Ejercicio 6 Opción B,"Una corriente de 8 A atraviesa durante dos horas dos celdas electrolíticas conectadas en serie
que contienen sulfato de aluminio la primera y un sulfato de cobre la segunda.
a) Calcule la cantidad de aluminio depositada en la primera celda.
b) Sabiendo que en la segunda celda se han depositado 18”95 g de cobre, calcule el estado de
oxidación en que se encontraba el cobre.
Datos: F = 96500 C. Masas atómicas: Al =27 ; Cu=63'5.
QUIMICA. 2012. RESERVA 1. EJERCICIO 6. OPCIÓN B"
quimica,2012,Reacciones Redox,Reserva 2,Ejercicio 3 Opción B,"La notación de una pila electroquímica es: Mg/Mg”** (1M) H Ag* (1M)/Ag.
a) Calcule el potencial estándar de la pila.
b) Escriba y ajuste la ecuación química para la reacción que ocurre en la pila.
c) Indique la polaridad de los electrodos.
Datos: E (Ag*/Ag)=0'80 V; E* (Mg?*/Mg)=-2'36 V.
QUIMICA. 2012. RESERVA 2. EJERCICIO 3. OPCIÓN B"
quimica,2012,Reacciones Redox,Reserva 3,Ejercicio 6 Opción B,"Una celda electrolítica contiene un litro de una disolución de sulfato de cobre (II). Se hace
pasar una corriente de 2 A durante dos horas depositándose todo el cobre que había. Calcule:
a) La cantidad de cobre depositado.
b) La concentración de la disolución de sulfato de cobre inicial.
Datos: F = 96500 C. Masas atómicas. Cu = 63'5.
QUIMICA. 2012. RESERVA 3. EJERCICIO 6. OPCIÓN B"
quimica,2012,Reacciones Redox,Reserva 4,Ejercicio 3 Opción A,"Considerando condiciones estándar a 25 “C, justifique cuáles de las siguientes reacciones tienen
lugar espontáneamente y cuáles sólo pueden llevarse a cabo por electrólisis:
a) Fe”* + Zn > Fe + Zn”*
b) I, + 2Fe” > 217 + 2Fe*
c) Fe + 2Cr** > Fe”* + 2Cr”
Datos: Eº(Fe2+ /Fe) =-0'4V; E""(an+/2n) =-0'77 V; Eº(Fe3+/Fe2+) =0'77 V;
E (Cr*/Cr*)=-0'42 V E“(12/I*)=0'53 v.
QUIMICA. 2012. RESERVA 4. EJERCICIO 3. OPCIÓN A"
quimica,2012,Reacciones Redox,Reserva 4,Ejercicio 6 Opción B,"El clorato de potasio reacciona en medio ácido sulfúrico con el sulfato de hierro (II) para dar
cloruro de potasio, sulfato de hierro (III) y agua:
a) Escriba y ajuste la ecuación iónica y molecular por el método del ión-electrón.
b) Calcule la riqueza en clorato de potasio de una muestra sabiendo que 1g de la misma han
reaccionado con 25 mL de sulfato de hierro 1M. Masas)atómicas: O = 16; Cl =35""5; K =39.
QUIMICA. 2012. RESERVA 4. EJERCICIO 6. OPCIÓN B"
química,2012,Reacciones Redox,Septiembre,Ejercicio 5 Opción A,"El ácido sulfúrico concentrado reacciona con el bromuro de potasio para dar bromo, dióxido
de azufre, sulfato de potasio y agua.
a) Escriba y ajuste la ecuación molecular por el método del ión-electrón.
b) Calcule los gramos de bromo que se producirán cuando se traten 50 g de bromuro de potasio
con exceso de ácido sulfúrico.
Masas atómicas: K = 39 ; Br =80
QUÍMICA. 2012. SEPTIEMBRE. EJERCICIO 5. OPCIÓN A"
química,2013,Reacciones Redox,Junio,Ejercicio 5 Opción A,"Una muestra de un mineral que contiene cobre, además de impurazas inertes, se disuelve con
ácido nítrico concentrado según la siguiente reacción sin ajustar:
Cu + HNO, > Cu(NO;), + NO + H,O.
a) Ajuste por el método del ión-electrón la ecuación molecular.
b) Calcule el contenido en cobre de la muestra si 1 g de la misma reacciona totalmente con 25
mL de ácido nítrico 1 M.
Masas atómicas: Cu = 63,5.
QUÍMICA. 2013. JUNIO. EJERCICIO 5. OPCIÓN A"
química,2013,Reacciones Redox,Reserva 1,Ejercicio 5 Opción A,"Al burbujear sulfuro de hidrógeno a través de una disolución de dicromato de potasio, en
medio ácido sulfúrico, el sulfuro de hidrógeno se oxida a azufre elemental según la siguiente
reacción:
H,S + K,Cr,O, + H,SO, > Cr,(SO,); +S + H,O0 + K,SO,
a) Ajuste la ecuación molecular por el método del ión-electrón.
b) Qué volumen de sulfuro de hidrógeno, medido a 25*C y 740 mm Hg de presión, debe pasar
para que reaccionen exactamente con 30 mL de disolución de dicromato de potasio 0,1 M.
Dato: R =0'082 atm-L-K-'.mol "".
QUÍMICA. 2013. RESERVA 1. EJERCICIO 5. OPCIÓN A"
quimica,2013,Reacciones Redox,Reserva 2,Ejercicio 6 Opción B,"Al pasar una corriente durante el tiempo de una hora y cincuenta minutos a través de una
disolución de Cu(II), se depositan 1,82 g de cobre.
a) Calcule la intensidad de la corriente que ha circulado.
b) Calcule la carga del electrón.
Datgs: F = 96500 C. Masa atómica Cu = 63,5. .
QUIMICA. 2013. RESERVA 2. EJERCICIO 6. OPCIÓN B"
química,2013,Reacciones Redox,Reserva 3,Ejercicio 3 Opción B,"Utilizando los valores de los potenciales de reducción estándar: E""(Cu”*/Cu)=0'34V;
E""(Fe”* / Fe) =-0'44 V y E'(Cd?* /Cd)=-0'40 V , justifique cuál o cuáles de las siguientes
reacciones se producirá de forma espontánea:
a) Fe”* + Cu > Fe + Cu”
b) Cu”* + Cd > Cu + Cd”*
e) Fe”* + Cd > Fe + Cd”*
QUÍMICA. 2013. RESERVA 3. EJERCICIO 3. OPCIÓN B"
quimica,2013,Reacciones Redox,Reserva 4,Ejercicio 3 Opcion A,"E""(K*/K)=-2'92 V ; E""(Cu”*/Cu) =0'34 V.
a) Justifique cuál será la especie más oxidante y la más reductora.
b) Elija dos pares para construir la pila de mayor voltaje.
€) Para esa pila escriba las reacciones que tienen lugar en el cátodo y en el ánodo.
QUIMICA. 2013. RESERVA 4. EJERCICIO 3. OPCION A"
quimica,2013,Reacciones Redox,Reserva 4,Ejercicio 6 Opción B,"El yodo molecular en medio básico reacciona con el sulfito de sodio según la reacción:
1, + Na,SO, + NaOH > Nal + H,O + Na,SO,
a) Ajuste la ecuación molecular según el método del ión-electrón.
b) ¿Qué cantidad de sulfito de sodio reaccionará exactamente con 2,54 g de yodo molecular?
Datos: Masas atómicas O = 16; Na = 23; S = 32; 1= 127.
QUIMICA. 2013. RESERVA 4. EJERCICIO 6. OPCIÓN B"
química,2013,Reacciones Redox,Septiembre,Ejercicio 3 Opción A,"Dada la reacción de oxidación-reducción: I, + HNO, —> HIO; + NO + H,O
a) Escriba y ajuste las semireacciones de oxidación y reducción por el método del ión-electrón.
b) Escriba la reacción molecular ajustada.
c) Identifique, justificando la respuesta, el agente oxidante y el reductor.
QUÍMICA. 2013. SEPTIEMBRE. EJERCICIO 3. OPCIÓN A"
química,2013,Reacciones Redox,Septiembre,Ejercicio 6 Opción B,"Una corriente de 5 A circula durante 30 min por una disolución de una sal de cinc, depositando
3,048 g de cinc en el cátodo. Calcule:
a) La masa atómica del cinc.
b) Los gramos de cinc que se depositarán al pasar una corriente de 10 A durante 1 hora.
Dato: F = 96500 C
QUÍMICA. 2013. SEPTIEMBRE. EJERCICIO 6. OPCIÓN B"
química,2014,Reacciones Redox,Junio,Ejercicio 6 Opción B,"a) ¿Qué cantidad de electricidad es necesaria para que se deposite en el cátodo todo el oro
contenido en un litro de disolución 0?1 M de cloruro de oro(TID?
b) Qué volumen de dicloro, medido a la presión de 740 mmHg y 25""%C, se desprenderá del
ánodo?.
Datos: F = 96500 C. R =0'082 atm-L-K -'-mol -'.Masas atómicas: Au=197;C1=35'5.
QUÍMICA. 2014. JUNIO. EJERCICIO 6. OPCIÓN B"
química,2014,Reacciones Redox,Reserva 1,Ejercicio 3 Opción B,"Responda razonadamente:
a) ¿Reaccionará una disolución acuosa de ácido clorhídrico con hierro metálico?
b) ¿Reaccionará una disolución acuosa de ácido clorhídrico con cobre metálico?
e) ¿Qué ocurrirá si se añaden limaduras de hierro a una disolución Cu**?
Datos: E *(Cu ?* /Cu)=0'34 V ; E""(Fe**/Fe) =-0'44 V y E'(H*/H,)=0'0 V.
QUÍMICA. 2014. RESERVA 1. EJERCICIO 3. OPCIÓN B"
química,2014,Reacciones Redox,Reserva 2,Ejercicio 5 Opción A,"El ácido nítrico reacciona con el sulfuro de hidrógeno dando azufre elemental (S), monóxido de
nitrógeno y agua.
a) Escriba y ajuste por el método del ion-electrón la reacción molecular correspondiente.
b) Determine el volumen de sulfuro de hidrógeno, medido a 60*C y 1 atm, necesario para que
reaccione con 500 mL de ácido nítrico 0,2 M.
Dato: R =0'082 atm-L-mol '.K-'.
QUÍMICA. 2014. RESERVA 2. EJERCICIO 5. OPCIÓN A"
